phase,x_m,y_m,reachable,detection_probability,geometry_score,passes_coarse_screen,proxy_score,expected_log_diameter_gain,selected,in_excellent_region
coarse,-450.000000,600.000000,True,1.000000000,0.916917871,True,0.916917871,5.815305646,False,False
coarse,-300.000000,600.000000,True,0.995530140,0.878531629,True,0.874604716,5.714049360,False,False
coarse,-150.000000,600.000000,True,0.984345871,0.813920914,True,0.801179691,5.487264538,False,False
coarse,0.000000,600.000000,True,0.962135778,0.720618850,True,0.693333178,5.102804247,False,False
coarse,150.000000,600.000000,True,0.932966157,0.597701753,True,0.557635507,4.590151475,False,False
coarse,300.000000,600.000000,True,0.886516945,0.456607160,False,0.404789984,,False,False
coarse,450.000000,600.000000,True,0.815231236,0.316742034,False,0.258218000,,False,False
coarse,600.000000,600.000000,True,0.732955778,0.191561874,False,0.140406382,,False,False
coarse,750.000000,600.000000,True,0.626501410,0.087590528,False,0.054875589,,False,False
coarse,900.000000,600.000000,True,0.509593694,0.018118573,False,0.009233111,,False,False
coarse,1050.000000,600.000000,True,0.398370595,0.070502181,False,0.028085996,,False,False
coarse,1200.000000,600.000000,True,0.286271838,0.131971639,False,0.037779764,,False,False
coarse,1350.000000,600.000000,True,0.198566476,0.183818455,False,0.036500183,,False,False
coarse,1500.000000,600.000000,True,0.096787206,0.231365694,False,0.022393239,,False,False
coarse,1650.000000,600.000000,True,0.028128074,0.273345992,False,0.007688696,,False,False
coarse,-1500.000000,750.000000,True,0.048108079,0.976893077,False,0.046996449,,False,False
coarse,-1350.000000,750.000000,True,0.161298137,0.964812765,False,0.155622501,,False,False
coarse,-1200.000000,750.000000,True,0.342174394,0.955726536,False,0.327025149,,False,False
coarse,-1050.000000,750.000000,True,0.617198503,0.941246991,False,0.580936234,,False,False
coarse,-900.000000,750.000000,True,0.857379814,0.945626956,True,0.810761463,4.789305085,False,False
coarse,-750.000000,750.000000,True,0.967336580,0.954973356,True,0.923780660,5.506800137,False,False
coarse,-600.000000,750.000000,True,0.974088364,0.950799705,True,0.926162929,5.596438449,False,False
coarse,-450.000000,750.000000,True,0.969936905,0.932101076,True,0.904079232,5.561889776,False,False
coarse,-300.000000,750.000000,True,0.960016186,0.895322339,True,0.859523937,5.435233116,False,False
coarse,-150.000000,750.000000,True,0.941883253,0.837594127,True,0.788915881,5.192388708,False,False
coarse,0.000000,750.000000,True,0.914221257,0.757619315,True,0.692631682,4.831496595,False,False
coarse,150.000000,750.000000,True,0.871270168,0.657702469,True,0.573036540,4.346187025,False,False
coarse,300.000000,750.000000,True,0.808865559,0.545040420,True,0.440864424,3.743950778,False,False
coarse,450.000000,750.000000,True,0.736412348,0.426325803,False,0.313951586,,False,False
coarse,600.000000,750.000000,True,0.644752663,0.313205016,False,0.201939768,,False,False
coarse,750.000000,750.000000,True,0.539200650,0.212712103,False,0.114694504,,False,False
coarse,900.000000,750.000000,True,0.433553764,0.124411288,False,0.053938982,,False,False
coarse,1050.000000,750.000000,True,0.333454559,0.047547400,False,0.015854897,,False,False
coarse,1200.000000,750.000000,True,0.241120380,0.023452679,False,0.005654919,,False,False
coarse,1350.000000,750.000000,True,0.152825688,0.079667752,False,0.012175279,,False,False
coarse,1500.000000,750.000000,True,0.064803224,0.133248950,False,0.008634962,,False,False
coarse,-1500.000000,900.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-1350.000000,900.000000,True,0.038907390,0.991016930,False,0.038557882,,False,False
coarse,-1200.000000,900.000000,True,0.160394951,0.979538987,False,0.157113108,,False,False
coarse,-1050.000000,900.000000,True,0.365887500,0.966334255,False,0.353569624,,False,False
coarse,-900.000000,900.000000,True,0.622374867,0.960444342,False,0.597756420,,False,False
coarse,-750.000000,900.000000,True,0.779457410,0.965849621,False,0.752838644,,False,False
coarse,-600.000000,900.000000,True,0.858130127,0.962545845,True,0.825989589,4.850505401,False,False
coarse,-450.000000,900.000000,True,0.887656823,0.944742104,True,0.838606775,5.012258974,False,False
coarse,-300.000000,900.000000,True,0.881214895,0.910802538,True,0.802612763,4.913712803,False,False
coarse,-150.000000,900.000000,True,0.858779528,0.860277750,True,0.738788920,4.673147007,False,False
coarse,0.000000,900.000000,True,0.821293871,0.793187771,True,0.651440255,4.314759442,False,False
coarse,150.000000,900.000000,True,0.768995823,0.711222201,False,0.546926902,,False,False
coarse,300.000000,900.000000,True,0.702057701,0.615750336,False,0.432292265,,False,False
coarse,450.000000,900.000000,True,0.624724685,0.513663459,False,0.320898243,,False,False
coarse,600.000000,900.000000,True,0.537344359,0.414069226,False,0.222497763,,False,False
coarse,750.000000,900.000000,True,0.444031613,0.319825115,False,0.142012462,,False,False
coarse,900.000000,900.000000,True,0.354378661,0.233167044,False,0.082629425,,False,False
coarse,1050.000000,900.000000,True,0.265595949,0.154267580,False,0.040972844,,False,False
coarse,1200.000000,900.000000,True,0.189151298,0.082563720,False,0.015617035,,False,False
coarse,1350.000000,900.000000,True,0.100799066,0.022393558,False,0.002257250,,False,False
coarse,1500.000000,900.000000,True,0.035182196,0.036984264,False,0.001301188,,False,False
coarse,-1350.000000,1050.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-1200.000000,1050.000000,True,0.008560257,0.997005756,False,0.008534625,,False,False
coarse,-1050.000000,1050.000000,True,0.121427540,0.986916756,False,0.119838874,,False,False
coarse,-900.000000,1050.000000,True,0.334602539,0.974309358,False,0.326006385,,False,False
coarse,-750.000000,1050.000000,True,0.532790034,0.974459640,False,0.519182385,,False,False
coarse,-600.000000,1050.000000,True,0.642143284,0.971621579,False,0.623920271,,False,False
coarse,-450.000000,1050.000000,True,0.695332060,0.956924435,False,0.665380238,,False,False
coarse,-300.000000,1050.000000,True,0.711766486,0.928712948,False,0.661026751,,False,False
coarse,-150.000000,1050.000000,True,0.697850569,0.886502363,False,0.618646178,,False,False
coarse,0.000000,1050.000000,True,0.668332316,0.828385479,False,0.553636786,,False,False
coarse,150.000000,1050.000000,True,0.625710526,0.756166365,False,0.473141254,,False,False
coarse,300.000000,1050.000000,True,0.568345316,0.674912362,False,0.383583279,,False,False
coarse,450.000000,1050.000000,True,0.497836987,0.587666294,False,0.292562017,,False,False
coarse,600.000000,1050.000000,True,0.424939049,0.498870821,False,0.211989692,,False,False
coarse,750.000000,1050.000000,True,0.346422349,0.411565038,False,0.142575327,,False,False
coarse,900.000000,1050.000000,True,0.268448963,0.328160848,False,0.088094440,,False,False
coarse,1050.000000,1050.000000,True,0.201846948,0.248290803,False,0.050116741,,False,False
coarse,1200.000000,1050.000000,True,0.121798849,0.176324177,False,0.021476082,,False,False
coarse,1350.000000,1050.000000,True,0.053474507,0.110065729,False,0.005885711,,False,False
coarse,-1200.000000,1200.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-1050.000000,1200.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-900.000000,1200.000000,True,0.055874008,0.992734568,False,0.055468059,,False,False
coarse,-750.000000,1200.000000,True,0.237679850,0.984863176,False,0.234082132,,False,False
coarse,-600.000000,1200.000000,True,0.384825995,0.982715438,False,0.378174446,,False,False
coarse,-450.000000,1200.000000,True,0.468792253,0.970883871,False,0.455142837,,False,False
coarse,-300.000000,1200.000000,True,0.506982219,0.946004707,False,0.479607566,,False,False
coarse,-150.000000,1200.000000,True,0.517626601,0.908413839,False,0.470219167,,False,False
coarse,0.000000,1200.000000,True,0.501399384,0.859009438,False,0.430706803,,False,False
coarse,150.000000,1200.000000,True,0.470394619,0.797516753,False,0.375147589,,False,False
coarse,300.000000,1200.000000,True,0.424761497,0.727384525,False,0.308964940,,False,False
coarse,450.000000,1200.000000,True,0.370995954,0.650251392,False,0.241240636,,False,False
coarse,600.000000,1200.000000,True,0.307911307,0.570728602,False,0.175733789,,False,False
coarse,750.000000,1200.000000,True,0.249483065,0.489279388,False,0.122066921,,False,False
coarse,900.000000,1200.000000,True,0.190354504,0.407336944,False,0.077538422,,False,False
coarse,1050.000000,1200.000000,True,0.121464819,0.331895666,False,0.040313647,,False,False
coarse,1200.000000,1200.000000,True,0.058911730,0.260964728,False,0.015373883,,False,False
coarse,-1050.000000,1350.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-900.000000,1350.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-750.000000,1350.000000,True,0.002271055,0.997904618,False,0.002266297,,False,False
coarse,-600.000000,1350.000000,True,0.117076077,0.992382456,False,0.116184245,,False,False
coarse,-450.000000,1350.000000,True,0.223702220,0.983490939,False,0.220009106,,False,False
coarse,-300.000000,1350.000000,True,0.289088736,0.963426156,False,0.278515649,,False,False
coarse,-150.000000,1350.000000,True,0.318753688,0.931859567,False,0.297033673,,False,False
coarse,0.000000,1350.000000,True,0.323593600,0.888436200,False,0.287492268,,False,False
coarse,150.000000,1350.000000,True,0.308868178,0.835093173,False,0.257933706,,False,False
coarse,300.000000,1350.000000,True,0.279862111,0.773446504,False,0.216458372,,False,False
coarse,450.000000,1350.000000,True,0.242864010,0.704853272,False,0.171183492,,False,False
coarse,600.000000,1350.000000,True,0.201641371,0.629182106,False,0.126869142,,False,False
coarse,750.000000,1350.000000,True,0.152579078,0.552372960,False,0.084280557,,False,False
coarse,900.000000,1350.000000,True,0.096497754,0.478388326,False,0.046163399,,False,False
coarse,1050.000000,1350.000000,True,0.050772639,0.407130666,False,0.020671099,,False,False
coarse,-900.000000,1500.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-750.000000,1500.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-600.000000,1500.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-450.000000,1500.000000,True,0.021524137,0.995699252,False,0.021431567,,False,False
coarse,-300.000000,1500.000000,True,0.088441786,0.980099281,False,0.086681730,,False,False
coarse,-150.000000,1500.000000,True,0.128953107,0.952542509,False,0.122833316,,False,False
coarse,0.000000,1500.000000,True,0.150791128,0.914071217,False,0.137833830,,False,False
coarse,150.000000,1500.000000,True,0.156267822,0.865337795,False,0.135224452,,False,False
coarse,300.000000,1500.000000,True,0.145177255,0.808403781,False,0.117361842,,False,False
coarse,450.000000,1500.000000,True,0.121235671,0.745417022,False,0.090371133,,False,False
coarse,600.000000,1500.000000,True,0.088256227,0.680032823,False,0.060017131,,False,False
coarse,750.000000,1500.000000,True,0.057953992,0.611673785,False,0.035448937,,False,False
coarse,900.000000,1500.000000,True,0.029721080,0.549373987,False,0.016327988,,False,False
coarse,-600.000000,1650.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-450.000000,1650.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-300.000000,1650.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
coarse,-150.000000,1650.000000,True,0.005658663,0.974719271,False,0.005515608,,False,False
coarse,0.000000,1650.000000,True,0.021223234,0.936991616,False,0.019885992,,False,False
coarse,150.000000,1650.000000,True,0.031590196,0.894801004,False,0.028266939,,False,False
coarse,300.000000,1650.000000,True,0.032988508,0.845314064,False,0.027885650,,False,False
coarse,450.000000,1650.000000,True,0.025371634,0.792267053,False,0.020101109,,False,False
coarse,600.000000,1650.000000,True,0.015668692,0.732479919,False,0.011477002,,False,False
coarse,0.000000,1800.000000,False,0.000000000,0.000000000,False,0.000000000,,False,False
fine,-690.000000,650.000000,True,0.998525065,0.942538841,True,0.941148657,5.752247061,False,True
fine,-650.000000,650.000000,True,0.998496186,0.941942142,True,0.940525636,5.768964501,False,True
fine,230.000000,-840.000000,True,0.996438690,0.943308146,True,0.939948733,5.739119318,False,True
fine,-690.000000,690.000000,True,0.991163655,0.947852670,True,0.939477117,5.695813810,False,True
fine,230.000000,-800.000000,True,0.999082091,0.940203784,True,0.939340763,5.775348046,False,True
fine,-650.000000,690.000000,True,0.991627511,0.946948582,True,0.939020266,5.713900158,False,True
fine,-610.000000,650.000000,True,0.998236530,0.940357705,True,0.938699412,5.780526532,False,True
fine,270.000000,-840.000000,True,0.990775700,0.947420581,True,0.938681289,5.700567401,False,True
fine,190.000000,-840.000000,True,1.000000000,0.938279062,True,0.938279062,5.761175529,False,True
fine,270.000000,-800.000000,True,0.993813255,0.944022233,True,0.938181808,5.737501267,False,True
fine,-610.000000,690.000000,True,0.991638669,0.945073286,True,0.937171215,5.725438460,False,True
fine,-690.000000,610.000000,True,1.000000000,0.936837713,True,0.936837713,5.771717245,False,True
fine,-650.000000,610.000000,True,1.000000000,0.936639582,True,0.936639582,5.791021169,False,True
fine,230.000000,-760.000000,True,1.000000000,0.936557777,True,0.936557777,5.799190145,False,True
fine,270.000000,-760.000000,True,0.996182603,0.939934762,True,0.936346657,5.767968357,False,True
fine,190.000000,-800.000000,True,1.000000000,0.935637535,True,0.935637535,5.783963613,False,True
fine,-570.000000,650.000000,True,0.997747310,0.937695650,True,0.935583313,5.785610829,False,True
fine,-610.000000,610.000000,True,1.000000000,0.935410032,True,0.935410032,5.805380427,False,True
fine,-570.000000,690.000000,True,0.991196979,0.942153482,True,0.933859685,5.728460944,False,True
fine,310.000000,-760.000000,True,0.990792699,0.942425726,True,0.933748529,5.722835197,False,True
fine,310.000000,-800.000000,True,0.985884145,0.947063299,True,0.933694691,5.680629338,False,True
fine,270.000000,-720.000000,True,0.998359088,0.935036027,True,0.933501715,5.793987392,False,True
fine,-570.000000,610.000000,True,1.000000000,0.933037131,True,0.933037131,5.815790606,False,True
fine,310.000000,-840.000000,True,0.980548708,0.950918950,True,0.932422348,5.632713838,False,True
fine,190.000000,-760.000000,True,1.000000000,0.932365648,True,0.932365648,5.804481806,False,True
fine,150.000000,-840.000000,True,1.000000000,0.932258761,True,0.932258761,5.759627202,False,True
fine,230.000000,-720.000000,True,1.000000000,0.932252660,True,0.932252660,5.815493959,False,True
fine,-530.000000,650.000000,True,0.997030791,0.933862657,True,0.931089824,5.783180111,False,True
fine,310.000000,-720.000000,True,0.992892479,0.937207941,True,0.930546716,5.745598681,False,True
fine,-650.000000,570.000000,True,1.000000000,0.930535584,True,0.930535584,5.801215435,False,True
fine,-690.000000,570.000000,True,1.000000000,0.930291805,True,0.930291805,5.780631738,False,True
fine,150.000000,-800.000000,True,1.000000000,0.929831347,True,0.929831347,5.782677105,False,True
fine,-610.000000,570.000000,True,1.000000000,0.929737893,True,0.929737893,5.818072555,False,True
fine,-530.000000,610.000000,True,1.000000000,0.929405019,True,0.929405019,5.819778971,False,True
fine,270.000000,-680.000000,True,1.000000000,0.929277624,True,0.929277624,5.813269073,False,True
fine,-530.000000,690.000000,True,0.990304320,0.938113825,True,0.929018174,5.724044851,False,True
fine,190.000000,-720.000000,True,1.000000000,0.928366533,True,0.928366533,5.822107879,False,True
fine,-570.000000,570.000000,True,1.000000000,0.927778409,True,0.927778409,5.830098159,False,True
fine,230.000000,-680.000000,True,1.000000000,0.927094063,True,0.927094063,5.828358547,False,True
fine,150.000000,-760.000000,True,1.000000000,0.926790748,True,0.926790748,5.804498249,False,True
fine,310.000000,-680.000000,True,0.994795967,0.931070306,True,0.926224986,5.764576857,False,True
fine,350.000000,-800.000000,True,0.975384243,0.949491107,True,0.926118664,5.604886920,False,True
fine,350.000000,-760.000000,True,0.980194058,0.944556057,True,0.925848235,5.644331628,False,True
fine,-490.000000,650.000000,True,0.996090235,0.928762461,True,0.925131217,5.774932836,False,True
fine,110.000000,-840.000000,True,1.000000000,0.924889428,True,0.924889428,5.754819261,False,True
fine,-530.000000,570.000000,True,1.000000000,0.924531692,True,0.924531692,5.836720767,False,True
fine,-490.000000,610.000000,True,1.000000000,0.924395071,True,0.924395071,5.817432098,False,True
fine,350.000000,-720.000000,True,0.984636051,0.938743041,True,0.924320240,5.678934980,False,True
fine,350.000000,-840.000000,True,0.968899930,0.953660505,True,0.924001597,5.553200698,False,False
fine,190.000000,-680.000000,True,1.000000000,0.923529594,True,0.923529594,5.837442395,False,True
fine,-650.000000,530.000000,True,1.000000000,0.923340313,True,0.923340313,5.808697346,False,True
fine,150.000000,-720.000000,True,1.000000000,0.923038401,True,0.923038401,5.824646825,False,True
fine,-610.000000,530.000000,True,1.000000000,0.922980986,True,0.922980986,5.827713658,False,True
fine,270.000000,-640.000000,True,1.000000000,0.922757265,True,0.922757265,5.819423975,False,True
fine,-690.000000,530.000000,True,1.000000000,0.922650912,True,0.922650912,5.787565452,False,True
fine,110.000000,-800.000000,True,1.000000000,0.922612964,True,0.922612964,5.779023707,False,True
fine,-490.000000,690.000000,True,0.988964565,0.932877043,True,0.922582340,5.712224148,False,True
fine,-570.000000,530.000000,True,1.000000000,0.921443975,True,0.921443975,5.841249044,False,True
fine,350.000000,-680.000000,True,0.988693982,0.931959608,True,0.921422856,5.707538221,False,True
fine,230.000000,-640.000000,True,1.000000000,0.920959209,True,0.920959209,5.837334797,False,True
fine,310.000000,-640.000000,True,0.996495658,0.923903623,True,0.920665948,5.778540839,False,True
fine,-490.000000,570.000000,True,1.000000000,0.919868348,True,0.919868348,5.836256711,False,True
fine,110.000000,-760.000000,True,1.000000000,0.919737140,True,0.919737140,5.800969173,False,True
fine,-530.000000,530.000000,True,1.000000000,0.918593827,True,0.918593827,5.850503554,False,True
fine,150.000000,-680.000000,True,1.000000000,0.918461094,True,0.918461094,5.841633516,False,True
fine,-450.000000,610.000000,True,1.000000000,0.917887373,True,0.917887373,5.810049455,False,True
fine,190.000000,-640.000000,True,1.000000000,0.917728572,True,0.917728572,5.849398909,False,True
fine,-450.000000,650.000000,True,0.994929828,0.922296616,True,0.917620414,5.759350737,False,True
fine,390.000000,-760.000000,True,0.969456375,0.945926611,True,0.917034583,5.563192169,False,False
fine,110.000000,-720.000000,True,1.000000000,0.916161348,True,0.916161348,5.821411516,False,True
fine,70.000000,-840.000000,True,1.000000000,0.916099463,True,0.916099463,5.744552407,False,True
fine,350.000000,-640.000000,True,0.990875045,0.924347326,True,0.915912699,5.722093702,False,True
fine,390.000000,-800.000000,True,0.962186174,0.951277824,True,0.915306370,5.511575496,False,False
fine,390.000000,-720.000000,True,0.973748045,0.939800126,True,0.915128535,5.594383192,False,True
fine,270.000000,-600.000000,True,1.000000000,0.915112174,True,0.915112174,5.822358396,False,True
fine,-610.000000,490.000000,True,1.000000000,0.914986390,True,0.914986390,5.833607439,False,True
fine,-650.000000,490.000000,True,1.000000000,0.914909124,True,0.914909124,5.813864296,False,True
fine,-450.000000,690.000000,True,0.987183495,0.926364218,True,0.914491466,5.693004153,False,True
fine,-490.000000,530.000000,True,1.000000000,0.914289723,True,0.914289723,5.852564184,False,True
fine,70.000000,-800.000000,True,1.000000000,0.913902237,True,0.913902237,5.770415634,False,True
fine,-570.000000,490.000000,True,1.000000000,0.913872622,True,0.913872622,5.849967298,False,True
fine,-690.000000,490.000000,True,1.000000000,0.913778595,True,0.913778595,5.791853147,False,True
fine,310.000000,-600.000000,True,0.997984524,0.915586668,True,0.913741325,5.786915605,False,True
fine,230.000000,-600.000000,True,1.000000000,0.913708886,True,0.913708886,5.841675209,False,True
fine,-450.000000,570.000000,True,1.000000000,0.913656580,True,0.913656580,5.830057687,False,True
fine,150.000000,-640.000000,True,1.000000000,0.912928767,True,0.912928767,5.854959828,False,True
fine,390.000000,-680.000000,True,0.977664913,0.932702438,True,0.911870448,5.620914048,False,True
fine,110.000000,-680.000000,True,1.000000000,0.911769335,True,0.911769335,5.840081710,False,True
fine,390.000000,-840.000000,True,0.953817551,0.955812454,True,0.911670694,5.450796709,False,False
fine,-530.000000,490.000000,True,1.000000000,0.911421946,True,0.911421946,5.860180541,False,True
fine,70.000000,-760.000000,True,1.000000000,0.911115085,True,0.911115085,5.794329111,False,True
fine,190.000000,-600.000000,True,1.000000000,0.910819312,True,0.910819312,5.857075511,False,True
fine,-410.000000,610.000000,True,0.999190849,0.909948743,True,0.909212457,5.791557074,False,True
fine,350.000000,-600.000000,True,0.992309406,0.915662138,True,0.908620152,5.729370981,False,True
fine,-410.000000,650.000000,True,0.993554597,0.914365559,True,0.908472105,5.738536462,False,True
fine,-450.000000,530.000000,True,1.000000000,0.908387088,True,0.908387088,5.847050009,False,True
fine,70.000000,-720.000000,True,1.000000000,0.907634821,True,0.907634821,5.815173120,False,True
fine,-490.000000,490.000000,True,1.000000000,0.907481419,True,0.907481419,5.865169573,False,True
fine,390.000000,-640.000000,True,0.981192724,0.924535363,True,0.907147371,5.642493922,False,True
fine,110.000000,-640.000000,True,1.000000000,0.906426735,True,0.906426735,5.856096444,False,True
fine,150.000000,-600.000000,True,1.000000000,0.906291905,True,0.906291905,5.865452656,False,True
fine,270.000000,-560.000000,True,1.000000000,0.906190993,True,0.906190993,5.820373742,False,True
fine,30.000000,-840.000000,True,1.000000000,0.905824566,True,0.905824566,5.729480208,False,True
fine,-410.000000,570.000000,True,1.000000000,0.905764153,True,0.905764153,5.816991072,False,True
fine,-610.000000,450.000000,True,1.000000000,0.905583257,True,0.905583257,5.836459724,False,True
fine,310.000000,-560.000000,True,0.999256142,0.905984745,True,0.905310821,5.790309751,False,True
fine,230.000000,-560.000000,True,1.000000000,0.905185305,True,0.905185305,5.842144029,False,True
fine,-650.000000,450.000000,True,1.000000000,0.905081872,True,0.905081872,5.816373457,False,True
fine,-570.000000,450.000000,True,1.000000000,0.904882613,True,0.904882613,5.854393650,False,True
fine,-410.000000,690.000000,True,0.984968678,0.918495271,True,0.904689073,5.668535777,False,True
fine,30.000000,-800.000000,True,1.000000000,0.903626794,True,0.903626794,5.756564995,False,True
fine,-690.000000,450.000000,True,1.000000000,0.903525140,True,0.903525140,5.791891888,False,True
fine,70.000000,-680.000000,True,1.000000000,0.903341528,True,0.903341528,5.833691549,False,True
fine,-530.000000,450.000000,True,1.000000000,0.902823278,True,0.902823278,5.866604543,False,True
fine,190.000000,-560.000000,True,1.000000000,0.902637156,True,0.902637156,5.859682108,False,True
fine,-450.000000,490.000000,True,1.000000000,0.901892659,True,0.901892659,5.861994900,False,True
fine,30.000000,-760.000000,True,1.000000000,0.900843113,True,0.900843113,5.781216292,False,True
fine,390.000000,-600.000000,True,0.984317996,0.915191778,True,0.900839737,5.658339146,False,True
fine,-410.000000,530.000000,True,1.000000000,0.900739734,True,0.900739734,5.836088000,False,True
fine,110.000000,-600.000000,True,1.000000000,0.899978082,True,0.899978082,5.867409937,False,True
fine,350.000000,-560.000000,True,0.993533644,0.905693447,True,0.899836911,5.732058521,False,True
fine,-490.000000,450.000000,True,1.000000000,0.899239448,True,0.899239448,5.873497359,False,True
fine,150.000000,-560.000000,True,1.000000000,0.898378428,True,0.898378428,5.871112146,False,True
fine,-370.000000,610.000000,True,0.997546336,0.900514790,True,0.898305229,5.764818731,False,True
fine,70.000000,-640.000000,True,1.000000000,0.898095797,True,0.898095797,5.850020037,False,True
fine,-370.000000,650.000000,True,0.991970300,0.904869991,True,0.897604157,5.712870297,False,True
fine,30.000000,-720.000000,True,1.000000000,0.897367035,True,0.897367035,5.804283660,False,True
fine,-370.000000,570.000000,True,1.000000000,0.896060742,True,0.896060742,5.798333272,False,True
fine,270.000000,-520.000000,True,1.000000000,0.895823672,True,0.895823672,5.813368704,False,True
fine,230.000000,-520.000000,True,1.000000000,0.895209700,True,0.895209700,5.838005384,False,True
fine,310.000000,-520.000000,True,1.000000000,0.895020401,True,0.895020401,5.786841906,False,True
fine,-610.000000,410.000000,True,1.000000000,0.894581452,True,0.894581452,5.836137605,False,True
fine,-410.000000,490.000000,True,1.000000000,0.894494190,True,0.894494190,5.851279302,False,True
fine,-570.000000,410.000000,True,1.000000000,0.894269739,True,0.894269739,5.854211643,False,True
fine,-10.000000,-840.000000,True,1.000000000,0.894009286,True,0.894009286,5.708367333,False,True
fine,-450.000000,450.000000,True,1.000000000,0.893957749,True,0.893957749,5.872840121,False,True
fine,-650.000000,410.000000,True,1.000000000,0.893682051,True,0.893682051,5.814907817,False,True
fine,-370.000000,690.000000,True,0.982329316,0.909189713,True,0.893123709,5.636497902,False,True
fine,30.000000,-680.000000,True,1.000000000,0.893074101,True,0.893074101,5.824105060,False,True
fine,190.000000,-520.000000,True,1.000000000,0.892993910,True,0.892993910,5.856691590,False,True
fine,390.000000,-560.000000,True,0.987028244,0.904554638,True,0.892820975,5.667061515,False,True
fine,-530.000000,410.000000,True,1.000000000,0.892579184,True,0.892579184,5.869240147,False,True
fine,110.000000,-560.000000,True,1.000000000,0.892243166,True,0.892243166,5.874870087,False,True
fine,70.000000,-600.000000,True,1.000000000,0.891735361,True,0.891735361,5.863765545,False,True
fine,-690.000000,410.000000,True,1.000000000,0.891727117,True,0.891727117,5.787604022,False,True
fine,-10.000000,-800.000000,True,1.000000000,0.891723842,True,0.891723842,5.736321409,False,True
fine,-370.000000,530.000000,True,1.000000000,0.891202533,True,0.891202533,5.816992825,False,True
fine,350.000000,-520.000000,True,0.994542660,0.894297250,True,0.889416766,5.728853347,False,True
fine,-490.000000,410.000000,True,1.000000000,0.889330384,True,0.889330384,5.876678354,False,True
fine,150.000000,-520.000000,True,1.000000000,0.888989943,True,0.888989943,5.871282725,False,True
fine,-10.000000,-760.000000,True,1.000000000,0.888850141,True,0.888850141,5.762954209,False,True
fine,30.000000,-640.000000,True,1.000000000,0.887818828,True,0.887818828,5.840007139,False,True
fine,-410.000000,450.000000,True,1.000000000,0.886799732,True,0.886799732,5.863186118,False,True
fine,-330.000000,610.000000,True,0.995692990,0.889346836,True,0.885516411,5.731770246,False,True
fine,-10.000000,-720.000000,True,1.000000000,0.885277455,True,0.885277455,5.786481183,False,True
fine,-370.000000,490.000000,True,1.000000000,0.885124520,True,0.885124520,5.833742930,False,True
fine,-330.000000,650.000000,True,0.990183319,0.893712583,True,0.884939292,5.679491533,False,True
fine,-330.000000,570.000000,True,1.000000000,0.884420616,True,0.884420616,5.775405304,False,True
fine,-450.000000,410.000000,True,1.000000000,0.884333604,True,0.884333604,5.878802485,False,True
fine,70.000000,-560.000000,True,1.000000000,0.884070923,True,0.884070923,5.873054481,False,True
fine,270.000000,-480.000000,True,1.000000000,0.883819493,True,0.883819493,5.801904646,False,True
fine,230.000000,-480.000000,True,1.000000000,0.883579669,True,0.883579669,5.827348317,False,True
fine,110.000000,-520.000000,True,1.000000000,0.883012533,True,0.883012533,5.878040497,False,True
fine,310.000000,-480.000000,True,1.000000000,0.882597199,True,0.882597199,5.774853014,False,True
fine,390.000000,-520.000000,True,0.988775141,0.892615052,True,0.882595574,5.665751467,False,True
fine,-570.000000,370.000000,True,1.000000000,0.881805298,True,0.881805298,5.850177985,False,True
fine,-610.000000,370.000000,True,1.000000000,0.881770258,True,0.881770258,5.832127854,False,True
fine,190.000000,-480.000000,True,1.000000000,0.881674332,True,0.881674332,5.849101949,False,True
fine,30.000000,-600.000000,True,1.000000000,0.881430956,True,0.881430956,5.853127681,False,True
fine,-10.000000,-680.000000,True,1.000000000,0.880875631,True,0.880875631,5.807257752,False,True
fine,-50.000000,-840.000000,True,1.000000000,0.880608506,True,0.880608506,5.683752132,False,True
fine,-650.000000,370.000000,True,1.000000000,0.880516119,True,0.880516119,5.807671318,False,True
fine,-530.000000,370.000000,True,1.000000000,0.880442313,True,0.880442313,5.865620060,False,True
fine,-330.000000,690.000000,True,0.979276062,0.898367690,True,0.879749973,5.597163071,False,True
fine,-330.000000,530.000000,True,1.000000000,0.879634524,True,0.879634524,5.792998787,False,True
fine,-690.000000,370.000000,True,1.000000000,0.878207185,True,0.878207185,5.779200725,False,True
fine,-50.000000,-800.000000,True,1.000000000,0.878141907,True,0.878141907,5.710949615,False,True
fine,150.000000,-480.000000,True,1.000000000,0.877897213,True,0.877897213,5.864693229,False,True
fine,-370.000000,450.000000,True,1.000000000,0.877585451,True,0.877585451,5.846965862,False,True
fine,-490.000000,370.000000,True,1.000000000,0.877487634,True,0.877487634,5.875787840,False,True
